x, y
0.031007751937984496, 0.002485043718361712
0.045773348098929495, 0.03506672802577082
0.06939830195644149, 0.0665439484583525
0.08121077888519748, 0.09056603773584905
0.135843484680694, 0.11293143120110447
0.14617940199335547, 0.14358030372756558
0.16389811738648946, 0.16925908881730325
0.20671834625322996, 0.15849056603773584
0.24658545588778147, 0.17063966866083755
0.31007751937984496, 0.17367694431661299
0.34994462901439644, 0.19217671421997237
0.4119601328903654, 0.17781868384721583
0.4754521963824289, 0.21481822365393466
0.5064599483204134, 0.20211688909341924
0.5418973791066815, 0.23387022549470776
0.5684754521963824, 0.21592268752876206
0.5921004060538944, 0.23966866083755176
0.6157253599114064, 0.20708697653014266
0.6363971945367294, 0.2667280257708237
0.7176079734219268, 0.2471237919926369
0.7382798080472499, 0.2656235618959963
0.7796234772978958, 0.2733548090197883
0.7899593946105574, 0.28881730326737226
0.8224437061646364, 0.28605614358030373
0.8445921004060538, 0.30289921767142197
0.9154669619785899, 0.31090658076392086
0.9405684754521964, 0.29820524620340544
0.9582871908453303, 0.3432121491026231
1.0099667774086378, 0.30096640589047396
1.0394979697305278, 0.3236079153244363
1.074935400516796, 0.3236079153244363
1.1221853082318198, 0.34017487344684766
1.1502399409376154, 0.320294523699954
1.1723883351790327, 0.31780947998159226
1.1974898486526393, 0.33271974229176254
1.2299741602067182, 0.3111826967326277
1.2388335179032852, 0.3296824666359871
1.2905131044665927, 0.32167510354348827
1.3156146179401993, 0.35315232397606994
1.4130675526024363, 0.33133916244822825
1.4544112218530822, 0.3465255407271054
1.4868955334071612, 0.3655775425678785
1.5223329641934293, 0.3539806718821905
1.5887781469176818, 0.36916705016106766
1.6212624584717608, 0.33465255407271055
1.6493170911775563, 0.37275655775425676
1.7128091546696198, 0.36916705016106766
1.7379106681432261, 0.35177174413253565
1.7674418604651163, 0.35453290381960423
1.8220745662606126, 0.3404509894155545
1.8634182355112587, 0.3724804417855499
1.9003322259136213, 0.3749654855039116
1.9091915836101883, 0.35839852738150024
1.9579180509413068, 0.3749654855039116
1.997785160575858, 0.3738610216290842
2.077519379844961, 0.3744132535664979
2.11000369139904, 0.4191440404970087
2.1410114433370246, 0.37938334100322135
2.2148394241417497, 0.4039576622181316
2.2236987818383165, 0.39705476300046016
2.254706533776301, 0.4039576622181316
2.281284606866002, 0.39153244362632306
2.328534514581026, 0.3898757478140819
2.3373938722775933, 0.37220432581684304
2.381690660760428, 0.38214450069028993
2.4186046511627906, 0.3595029912563276
2.4599483204134365, 0.3884951679705476
2.4747139165743817, 0.3664058904739991
2.5160575858250276, 0.3716520938794293
2.5367294204503508, 0.3893235158766682
2.5839793281653747, 0.3810400368154625
2.6194167589516426, 0.40257708237459733
2.638612033960871, 0.3918085595950299
2.674049464747139, 0.4111366774045099
2.6932447397563677, 0.4053382420616659
2.715393133997785, 0.42604693971468016
2.750830564784053, 0.3920846755637368
2.774455518641565, 0.4020248504371836
2.836471022517534, 0.39015186378278877
2.860095976375046, 0.3716520938794293
2.8970099667774085, 0.3636447307869305
2.957548911037283, 0.38297284859641045
3.0151347360649683, 0.33879429360331337
3.0505721668512367, 0.35895075931891396
3.093392395717977, 0.3520478601012425
3.137689184200812, 0.36530142659917164
3.249907715023994, 0.3175333640128854
3.338501291989664, 0.31919005982512655
3.394610557401255, 0.3263690750115048
3.406423034330011, 0.3015186378278877
3.441860465116279, 0.320294523699954
3.471391657438169, 0.2857800276115969
3.4935400516795863, 0.2694891854578923
3.5496493170911774, 0.279705476300046
3.5658914728682167, 0.25844454670961803
3.6175710594315245, 0.254578923147722
3.626430417128091, 0.21288541187298665
3.650055370985603, 0.17340082834790613
3.6913990402362495, 0.18389323515876668
3.7046880767810997, 0.14937873907040958
3.7888519748984866, 0.14026691210308329
3.8301956441491325, 0.13971468016566957
3.864156515319306, 0.09912563276576161
3.8995939461055737, 0.11182696732627703
3.9468438538205977, 0.0659917165209388
3.9571797711332595, 0.03313391624482283
3.9689922480620154, 0.0027611596870685687
